year,state,state_po,district_id,candidate,party,candidatevotes,totalvotes,vote_pct,avg_poll_pct,n_polls,poll_candidate_matched,match_score,source
1998,California,CA,CA-16,John H Black,NATURAL LAW,4417,117414,3.7619,,,,,MEDSL
1998,California,CA,CA-17,Sam Farr,DEMOCRAT,103719,160690,64.546,,,,,MEDSL
1998,California,CA,CA-17,Bill Mccampbell,REPUBLICAN,52470,160690,32.6529,,,,,MEDSL
1998,California,CA,CA-17,Rick S Garrett,LIBERTARIAN,2791,160690,1.7369,,,,,MEDSL
1998,California,CA,CA-17,Scott R Hartley,NATURAL LAW,1710,160690,1.0642,,,,,MEDSL
1998,California,CA,CA-18,Gary A Condit,DEMOCRAT,118842,136931,86.7897,,,,,MEDSL
1998,California,CA,CA-18,Linda M Degroat,LIBERTARIAN,18089,136931,13.2103,,,,,MEDSL
1998,California,CA,CA-19,George P Radanovich,REPUBLICAN,131105,165149,79.3859,,,,,MEDSL
1998,California,CA,CA-19,Jonathan Richter,LIBERTARIAN,34044,165149,20.6141,,,,,MEDSL
1998,California,CA,CA-20,Calvin M Dooley,DEMOCRAT,60599,99782,60.7314,,,,,MEDSL
1998,California,CA,CA-20,Cliff Unruh,REPUBLICAN,39183,99782,39.2686,,,,,MEDSL
1998,California,CA,CA-21,William M Thomas,REPUBLICAN,115989,146983,78.9132,,,,,MEDSL
1998,California,CA,CA-21,John Evans,REFORM,30994,146983,21.0868,,,,,MEDSL
1998,California,CA,CA-22,Lois Capps,DEMOCRAT,109517,199264,54.9608,,,,,MEDSL
1998,California,CA,CA-22,Tom J Bordonaro Jr,REPUBLICAN,85927,199264,43.1222,,,,,MEDSL
1998,California,CA,CA-22,Robert Bakhaus,LIBERTARIAN,2579,199264,1.2943,,,,,MEDSL
1998,California,CA,CA-22,"Richard D ""Dick"" Porter",REFORM,1241,199264,0.6228,,,,,MEDSL
1998,California,CA,CA-23,Elton Gallegly,REPUBLICAN,96322,160354,60.0683,,,,,MEDSL
1998,California,CA,CA-23,"Daniel ""Dan"" Gonzalez",DEMOCRAT,64032,160354,39.9317,,,,,MEDSL
1998,California,CA,CA-24,Brad Sherman,DEMOCRAT,103491,180580,57.3103,,,,,MEDSL
1998,California,CA,CA-24,Randy Hoffman,REPUBLICAN,69501,180580,38.4877,,,,,MEDSL
1998,California,CA,CA-24,Catherine Carter,NATURAL LAW,3033,180580,1.6796,,,,,MEDSL
1998,California,CA,CA-24,Erich D Miller,LIBERTARIAN,2695,180580,1.4924,,,,,MEDSL
1998,California,CA,CA-24,Ralph Shroyer,PEACE AND FREEDOM,1860,180580,1.03,,,,,MEDSL
1998,California,CA,CA-25,"Howard P ""Buck"" Mckeon",REPUBLICAN,114013,152682,74.6735,,,,,MEDSL
1998,California,CA,CA-25,Bruce R Acker,LIBERTARIAN,38669,152682,25.3265,,,,,MEDSL
1998,California,CA,CA-26,Howard L Berman,DEMOCRAT,69000,83662,82.4747,,,,,MEDSL
1998,California,CA,CA-26,Juan Carlos Ros,LIBERTARIAN,6556,83662,7.8363,,,,,MEDSL
1998,California,CA,CA-26,Maria Armoudian,GREEN,4858,83662,5.8067,,,,,MEDSL
1998,California,CA,CA-26,David L Cossak,NATURAL LAW,3248,83662,3.8823,,,,,MEDSL
1998,California,CA,CA-27,James E Rogan,REPUBLICAN,80702,159066,50.7349,,,,,MEDSL
1998,California,CA,CA-27,Barry A Gordon,DEMOCRAT,73875,159066,46.443,,,,,MEDSL
1998,California,CA,CA-27,Bob New,LIBERTARIAN,4489,159066,2.8221,,,,,MEDSL
1998,California,CA,CA-28,David Dreier,REPUBLICAN,90607,157200,57.638,,,,,MEDSL
1998,California,CA,CA-28,Janice M Nelson,DEMOCRAT,61721,157200,39.2627,,,,,MEDSL
1998,California,CA,CA-28,Jerry R Douglas,LIBERTARIAN,2099,157200,1.3352,,,,,MEDSL
1998,California,CA,CA-28,Walt Contreras Sheasby,GREEN,1954,157200,1.243,,,,,MEDSL
1998,California,CA,CA-28,M Lawrence Allison,NATURAL LAW,819,157200,0.521,,,,,MEDSL
1998,California,CA,CA-29,Henry A Waxman,DEMOCRAT,131561,178094,73.8717,,,,,MEDSL
1998,California,CA,CA-29,Mike Gottlieb,REPUBLICAN,40282,178094,22.6184,,,,,MEDSL
1998,California,CA,CA-29,Mike Binkley,LIBERTARIAN,3534,178094,1.9843,,,,,MEDSL
1998,California,CA,CA-29,Karen Blasdell-Wilkinson,NATURAL LAW,2717,178094,1.5256,,,,,MEDSL
1998,California,CA,CA-30,Xavier Becerra,DEMOCRAT,58230,70671,82.3959,,,,,MEDSL
1998,California,CA,CA-30,Patricia Parker,REPUBLICAN,12441,70671,17.6041,,,,,MEDSL
1998,California,CA,CA-31,Matthew G Martinez,DEMOCRAT,61173,87360,70.024,,,,,MEDSL
1998,California,CA,CA-31,Frank C Moreno,REPUBLICAN,19786,87360,22.6488,,,,,MEDSL
1998,California,CA,CA-31,Krista Lieberg-Wong,GREEN,4377,87360,5.0103,,,,,MEDSL
1998,California,CA,CA-31,Michael B Everling,LIBERTARIAN,1121,87360,1.2832,,,,,MEDSL
1998,California,CA,CA-31,Gary Hearne,NATURAL LAW,903,87360,1.0337,,,,,MEDSL
1998,California,CA,CA-32,Julian C Dixon,DEMOCRAT,112253,129492,86.6872,,,,,MEDSL
1998,California,CA,CA-32,Laurence Ardito,REPUBLICAN,14622,129492,11.2918,,,,,MEDSL
1998,California,CA,CA-32,Velko Milosevich,LIBERTARIAN,2617,129492,2.021,,,,,MEDSL
1998,California,CA,CA-33,Lucille Roybal-Allard,DEMOCRAT,43310,49674,87.1885,,,,,MEDSL
1998,California,CA,CA-33,Wayne Miller,REPUBLICAN,6364,49674,12.8115,,,,,MEDSL
1998,California,CA,CA-34,Grace Flores Napolitano,DEMOCRAT,76471,113075,67.6286,,,,,MEDSL
1998,California,CA,CA-34,Ed Perez,REPUBLICAN,32321,113075,28.5837,,,,,MEDSL
1998,California,CA,CA-34,Jason Heath,LIBERTARIAN,2195,113075,1.9412,,,,,MEDSL
1998,California,CA,CA-34,Walter Scott,AMERICAN INDEPENDENT,2088,113075,1.8466,,,,,MEDSL
1998,California,CA,CA-35,Maxine Waters,DEMOCRAT,78732,88145,89.321,,,,,MEDSL
1998,California,CA,CA-35,Gordon Michael Mego,AMERICAN INDEPENDENT,9413,88145,10.679,,,,,MEDSL
1998,California,CA,CA-36,Steven T Kuykendall,REPUBLICAN,88843,181706,48.8938,,,,,MEDSL
1998,California,CA,CA-36,Janice Hahn,DEMOCRAT,84624,181706,46.5719,,,,,MEDSL
1998,California,CA,CA-36,Robin Barrett,GREEN,3612,181706,1.9878,,,,,MEDSL
1998,California,CA,CA-36,Kerry Welsh,LIBERTARIAN,3066,181706,1.6873,,,,,MEDSL
1998,California,CA,CA-36,John R Konopka,REFORM,1561,181706,0.8591,,,,,MEDSL
1998,California,CA,CA-37,Juanita Millender-Mcdonald,DEMOCRAT,70026,82327,85.0584,,,,,MEDSL
1998,California,CA,CA-37,Saul E Lankster,REPUBLICAN,12301,82327,14.9416,,,,,MEDSL
1998,California,CA,CA-38,Stephen Horn,REPUBLICAN,71386,134858,52.9342,,,,,MEDSL
1998,California,CA,CA-38,Peter Mathews,DEMOCRAT,59767,134858,44.3185,,,,,MEDSL
1998,California,CA,CA-38,David Bowers,LIBERTARIAN,3705,134858,2.7473,,,,,MEDSL
1998,California,CA,CA-39,Edward R Royce,REPUBLICAN,97366,155465,62.6289,,,,,MEDSL
1998,California,CA,CA-39,"A ""Cecy"" R Groom",DEMOCRAT,52815,155465,33.9723,,,,,MEDSL
1998,California,CA,CA-39,Jack Dean,LIBERTARIAN,3347,155465,2.1529,,,,,MEDSL
1998,California,CA,CA-39,Ron Jevning,NATURAL LAW,1937,155465,1.2459,,,,,MEDSL
1998,California,CA,CA-40,Jerry Lewis,REPUBLICAN,97406,150125,64.8833,,,,,MEDSL
1998,California,CA,CA-40,"Robert ""Bob"" Conaway",DEMOCRAT,47897,150125,31.9047,,,,,MEDSL
1998,California,CA,CA-40,Maurice Maybena,LIBERTARIAN,4822,150125,3.212,,,,,MEDSL
1998,California,CA,CA-41,Gary G Miller,REPUBLICAN,68310,128414,53.1951,,,,,MEDSL
1998,California,CA,CA-41,Eileen R Ansari,DEMOCRAT,52264,128414,40.6996,,,,,MEDSL
1998,California,CA,CA-41,Cynthia Allaire,GREEN,3597,128414,2.8011,,,,,MEDSL
1998,California,CA,CA-41,Kenneth E Valentine,LIBERTARIAN,2529,128414,1.9694,,,,,MEDSL
1998,California,CA,CA-41,David F Kramer,NATURAL LAW,1714,128414,1.3347,,,,,MEDSL
1998,California,CA,CA-42,George E Brown Jr,DEMOCRAT,62207,112520,55.2853,,,,,MEDSL
1998,California,CA,CA-42,Elia Pirozzi,REPUBLICAN,45328,112520,40.2844,,,,,MEDSL
1998,California,CA,CA-42,Hale Mcgee,AMERICAN INDEPENDENT,3086,112520,2.7426,,,,,MEDSL
1998,California,CA,CA-42,David Lynn Hollist,LIBERTARIAN,1899,112520,1.6877,,,,,MEDSL
1998,California,CA,CA-43,Ken Calvert,REPUBLICAN,83012,149071,55.6862,,,,,MEDSL
1998,California,CA,CA-43,Mike Rayburn,DEMOCRAT,56373,149071,37.8162,,,,,MEDSL
1998,California,CA,CA-43,Phill Courtney,GREEN,5508,149071,3.6949,,,,,MEDSL
1998,California,CA,CA-43,Annie Wallack,NATURAL LAW,4178,149071,2.8027,,,,,MEDSL
1998,California,CA,CA-44,Mary Bono,REPUBLICAN,97013,161528,60.0596,,,,,MEDSL
1998,California,CA,CA-44,Ralph Waite,DEMOCRAT,57697,161528,35.7195,,,,,MEDSL
1998,California,CA,CA-44,Jim J Meuer,NATURAL LAW,6818,161528,4.2209,,,,,MEDSL
1998,California,CA,CA-45,Dana Rohrabacher,REPUBLICAN,94296,160770,58.6527,,,,,MEDSL
1998,California,CA,CA-45,Patricia W Neal,DEMOCRAT,60022,160770,37.3341,,,,,MEDSL
1998,California,CA,CA-45,Don Hull,LIBERTARIAN,4337,160770,2.6976,,,,,MEDSL
1998,California,CA,CA-45,"William ""Bill"" Verkamp Jr",NATURAL LAW,2115,160770,1.3155,,,,,MEDSL
1998,California,CA,CA-46,Loretta Sanchez,DEMOCRAT,47964,85002,56.4269,,,,,MEDSL
1998,California,CA,CA-46,"Robert Kenneth ""Bob"" Dornan",REPUBLICAN,33388,85002,39.2791,,,,,MEDSL
1998,California,CA,CA-46,Thomas E Reimer,LIBERTARIAN,2316,85002,2.7246,,,,,MEDSL
1998,California,CA,CA-46,Larry G Engwall,NATURAL LAW,1334,85002,1.5694,,,,,MEDSL
1998,California,CA,CA-47,Christopher Cox,REPUBLICAN,132711,196316,67.6007,,,,,MEDSL
1998,California,CA,CA-47,Christina Avalos,DEMOCRAT,57938,196316,29.5126,,,,,MEDSL
1998,California,CA,CA-47,Victor A Wagner Jr,LIBERTARIAN,2991,196316,1.5236,,,,,MEDSL
1998,California,CA,CA-47,Raymond O Mills,REFORM,1369,196316,0.6973,,,,,MEDSL
1998,California,CA,CA-47,Paul Fisher,NATURAL LAW,1307,196316,0.6658,,,,,MEDSL
1998,California,CA,CA-48,Ron Packard,REPUBLICAN,138948,180719,76.8862,,,,,MEDSL
1998,California,CA,CA-48,Sharon K Miles,NATURAL LAW,23262,180719,12.8719,,,,,MEDSL
1998,California,CA,CA-48,Daniel L Muhe,LIBERTARIAN,18509,180719,10.2419,,,,,MEDSL
1998,California,CA,CA-49,Brian P Bilbray,REPUBLICAN,90516,185519,48.7907,,,,,MEDSL
1998,California,CA,CA-49,Christine T Kehoe,DEMOCRAT,86400,185519,46.572,,,,,MEDSL
1998,California,CA,CA-49,Ernest Lippe,LIBERTARIAN,3327,185519,1.7933,,,,,MEDSL
1998,California,CA,CA-49,Julia F Simon,NATURAL LAW,2829,185519,1.5249,,,,,MEDSL
1998,California,CA,CA-49,Janice Jordan,PEACE AND FREEDOM,2447,185519,1.319,,,,,MEDSL
1998,California,CA,CA-50,Bob Filner,DEMOCRAT,77354,77354,100.0,,,,,MEDSL
1998,California,CA,CA-51,"Randy ""Duke"" Cunningham",REPUBLICAN,126229,206878,61.0162,,,,,MEDSL
1998,California,CA,CA-51,Dan Kripke,DEMOCRAT,71706,206878,34.661,,,,,MEDSL
1998,California,CA,CA-51,Jack Anderson,LIBERTARIAN,5411,206878,2.6156,,,,,MEDSL
1998,California,CA,CA-51,Eric H Bourdette,NATURAL LAW,3532,206878,1.7073,,,,,MEDSL
1998,California,CA,CA-52,Duncan Hunter,REPUBLICAN,116251,153564,75.702,,,,,MEDSL
1998,California,CA,CA-52,Lynn Badler,LIBERTARIAN,21933,153564,14.2826,,,,,MEDSL
1998,California,CA,CA-52,Adrienne Pelton,NATURAL LAW,15380,153564,10.0154,,,,,MEDSL
1998,Colorado,CO,CO-01,Diana Degette,DEMOCRAT,116628,174305,66.9103,,,,,MEDSL
1998,Colorado,CO,CO-01,Nancy Mcclanahan,REPUBLICAN,52452,174305,30.0921,,,,,MEDSL
1998,Colorado,CO,CO-01,Richard Combs,LIBERTARIAN,5225,174305,2.9976,,,,,MEDSL
1998,Colorado,CO,CO-02,Mark Udall,DEMOCRAT,113946,228442,49.8796,,,,,MEDSL
1998,Colorado,CO,CO-02,Bob Greenlee,REPUBLICAN,108385,228442,47.4453,,,,,MEDSL
1998,Colorado,CO,CO-02,Patrick C West,NATURAL LAW,6111,228442,2.6751,,,,,MEDSL
1998,Colorado,CO,CO-03,Scott Mcinnis,REPUBLICAN,156501,236653,66.131,,,,,MEDSL
1998,Colorado,CO,CO-03,Robert Reed Kelley,DEMOCRAT,74479,236653,31.4718,,,,,MEDSL
1998,Colorado,CO,CO-03,Barry Maggert,LIBERTARIAN,5673,236653,2.3972,,,,,MEDSL
1998,Colorado,CO,CO-04,Bob Schaffer,REPUBLICAN,131318,221291,59.3418,,,,,MEDSL
1998,Colorado,CO,CO-04,Susan Kirkpatrick,DEMOCRAT,89973,221291,40.6582,,,,,MEDSL
1998,Colorado,CO,CO-05,Joel Hefley,REPUBLICAN,155790,214270,72.7073,,,,,MEDSL
1998,Colorado,CO,CO-05,Ken Alford,DEMOCRAT,55609,214270,25.9528,,,,,MEDSL
1998,Colorado,CO,CO-05,Mark A Mellot,NATURAL LAW,2871,214270,1.3399,,,,,MEDSL
1998,Colorado,CO,CO-06,Tom Tancredo,REPUBLICAN,111374,199188,55.914,,,,,MEDSL
1998,Colorado,CO,CO-06,Henry L Strauss,DEMOCRAT,82662,199188,41.4995,,,,,MEDSL
1998,Colorado,CO,CO-06,George E Newman,NATURAL LAW,5152,199188,2.5865,,,,,MEDSL
1998,Connecticut,CT,CT-01,John B Larson,DEMOCRAT,97681,168264,58.0522,,,,,MEDSL
1998,Connecticut,CT,CT-01,Kevin O'Connor,REPUBLICAN,69668,168264,41.404,,,,,MEDSL
1998,Connecticut,CT,CT-01,Jay E Palmieri Iv,TERM LIMITS,915,168264,0.5438,,,,,MEDSL
1998,Connecticut,CT,CT-02,Sam Gejdenson,DEMOCRAT,99567,163201,61.0088,,,,,MEDSL
1998,Connecticut,CT,CT-02,Gary M Koval,REPUBLICAN,57860,163201,35.4532,,,,,MEDSL
1998,Connecticut,CT,CT-02,Dianne G Ondusko,INDEPDENDENCE,5116,163201,3.1348,,,,,MEDSL
1998,Connecticut,CT,CT-02,Paul W Cook,TERM LIMITS,658,163201,0.4032,,,,,MEDSL
1998,Connecticut,CT,CT-03,Rosa L Delauro,DEMOCRAT,109726,153851,71.3197,,,,,MEDSL
1998,Connecticut,CT,CT-03,Martin T Reust,REPUBLICAN,42090,153851,27.3576,,,,,MEDSL
1998,Connecticut,CT,CT-03,Kristen J Abbatiello,TERM LIMITS,739,153851,0.4803,,,,,MEDSL
1998,Connecticut,CT,CT-03,David P Cole,REFORM,676,153851,0.4394,,,,,MEDSL
1998,Connecticut,CT,CT-03,Gail J Dalby,NATURAL LAW,620,153851,0.403,,,,,MEDSL
1998,Connecticut,CT,CT-04,Christopher Shays,REPUBLICAN,94767,137204,69.0701,,,,,MEDSL
1998,Connecticut,CT,CT-04,Jonathan Kantrowitz,DEMOCRAT,40988,137204,29.8738,,,,,MEDSL
1998,Connecticut,CT,CT-04,Marshall C Harrison,LIBERTARIAN,1449,137204,1.0561,,,,,MEDSL
1998,Connecticut,CT,CT-05,James H Maloney,DEMOCRAT,78394,157157,49.8826,,,,,MEDSL
1998,Connecticut,CT,CT-05,Mark Nielsen,REPUBLICAN,76051,157157,48.3917,,,,,MEDSL
1998,Connecticut,CT,CT-05,Robert V Strasdauskas,CONCERNED CITIZENS,2712,157157,1.7257,,,,,MEDSL
1998,Connecticut,CT,CT-06,Nancy L Johnson,REPUBLICAN,101630,174781,58.1471,,,,,MEDSL
1998,Connecticut,CT,CT-06,Charlotte Koskoff,DEMOCRAT,69201,174781,39.593,,,,,MEDSL
1998,Connecticut,CT,CT-06,Timothy A Knibbs,CONCERNED CITIZENS,3217,174781,1.8406,,,,,MEDSL
1998,Connecticut,CT,CT-06,Mark J Polon,TERM LIMITS,733,174781,0.4194,,,,,MEDSL
1998,Delaware,DE,DE-00,Michael N Castle,REPUBLICAN,119811,180529,66.3666,,,,,MEDSL
1998,Delaware,DE,DE-00,Dennis E Williams,DEMOCRAT,57446,180529,31.8209,,,,,MEDSL
1998,Delaware,DE,DE-00,James P Webster,U.S. TAXPAYERS,2411,180529,1.3355,,,,,MEDSL
1998,Delaware,DE,DE-00,Kim Stanley Bemis,NATURAL LAW,859,180529,0.4758,,,,,MEDSL
1998,Delaware,DE,DE-00,Other,,2,180529,0.0011,,,,,MEDSL
1998,Florida,FL,FL-01,Joe Scarborough,REPUBLICAN,140525,141188,99.5304,,,,,MEDSL
1998,Florida,FL,FL-02,Allen Boyd,DEMOCRAT,138440,145420,95.2001,,,,,MEDSL
1998,Florida,FL,FL-03,Corrine Brown,DEMOCRAT,66621,120151,55.4477,,,,,MEDSL
1998,Florida,FL,FL-03,Bill Randall,REPUBLICAN,53530,120151,44.5523,,,,,MEDSL
1998,Florida,FL,FL-04,Tillie W Fowler,REPUBLICAN,1,1,100.0,,,,,MEDSL
1998,Florida,FL,FL-05,Karen L Thurman,DEMOCRAT,132005,199152,66.2835,,,,,MEDSL
1998,Florida,FL,FL-05,Jack Gargan,REFORM,67147,199152,33.7165,,,,,MEDSL
1998,Florida,FL,FL-06,Cliff Stearns,REPUBLICAN,1,1,100.0,,,,,MEDSL
1998,Florida,FL,FL-07,John L Mica,REPUBLICAN,1,1,100.0,,,,,MEDSL
1998,Florida,FL,FL-08,Bill Mccollum,REPUBLICAN,104298,158575,65.772,,,,,MEDSL
1998,Florida,FL,FL-08,Al Krulick,DEMOCRAT,54245,158575,34.2078,,,,,MEDSL
1998,Florida,FL,FL-09,Michael Bilirakis,REPUBLICAN,1,1,100.0,,,,,MEDSL
1998,Florida,FL,FL-10,C W Bill Young,REPUBLICAN,1,1,100.0,,,,,MEDSL
1998,Florida,FL,FL-11,Jim Davis,DEMOCRAT,85262,131438,64.8686,,,,,MEDSL
1998,Florida,FL,FL-11,Joe Chillura,REPUBLICAN,46176,131438,35.1314,,,,,MEDSL
1998,Florida,FL,FL-12,Charles T Canady,REPUBLICAN,1,1,100.0,,,,,MEDSL
1998,Florida,FL,FL-13,Dan Miller,REPUBLICAN,1,1,100.0,,,,,MEDSL
1998,Florida,FL,FL-14,Porter J Goss,REPUBLICAN,1,1,100.0,,,,,MEDSL
1998,Florida,FL,FL-15,Dave Weldon,REPUBLICAN,129278,204932,63.0834,,,,,MEDSL
1998,Florida,FL,FL-15,David R Golding,DEMOCRAT,75654,204932,36.9166,,,,,MEDSL
1998,Florida,FL,FL-16,Mark Foley,REPUBLICAN,1,1,100.0,,,,,MEDSL
1998,Florida,FL,FL-17,Carrie P Meek,DEMOCRAT,1,1,100.0,,,,,MEDSL
1998,Florida,FL,FL-18,Ileana Ros-Lehtinen,REPUBLICAN,1,1,100.0,,,,,MEDSL
1998,Florida,FL,FL-19,Robert Wexler,DEMOCRAT,1,1,100.0,,,,,MEDSL
1998,Florida,FL,FL-20,Peter Deutsch,DEMOCRAT,1,1,100.0,,,,,MEDSL
1998,Florida,FL,FL-21,Lincoln Diaz-Balart,REPUBLICAN,84018,112396,74.7518,,,,,MEDSL
1998,Florida,FL,FL-21,Patrick Cusack,DEMOCRAT,28378,112396,25.2482,,,,,MEDSL
1998,Florida,FL,FL-22,E Clay Shaw Jr,REPUBLICAN,1,1,100.0,,,,,MEDSL
1998,Florida,FL,FL-23,Alcee L Hastings,DEMOCRAT,1,1,100.0,,,,,MEDSL
1998,Georgia,GA,GA-01,Jack Kingston,REPUBLICAN,92229,92229,100.0,,,,,MEDSL
1998,Georgia,GA,GA-02,Sanford D Bishop Jr,DEMOCRAT,77953,137258,56.793,,,,,MEDSL
1998,Georgia,GA,GA-02,Joseph Francis Mccormick Jr,REPUBLICAN,59305,137258,43.207,,,,,MEDSL
1998,Georgia,GA,GA-03,Mac Collins,REPUBLICAN,123064,123064,100.0,,,,,MEDSL
1998,Georgia,GA,GA-04,Cynthia A Mckinney,DEMOCRAT,100622,164772,61.0674,,,,,MEDSL
1998,Georgia,GA,GA-04,Sunny J Warren,REPUBLICAN,64146,164772,38.9302,,,,,MEDSL
1998,Georgia,GA,GA-05,John Lewis,DEMOCRAT,109177,139054,78.5141,,,,,MEDSL
1998,Georgia,GA,GA-05,John H Lewis Sr,REPUBLICAN,29877,139054,21.4859,,,,,MEDSL
1998,Georgia,GA,GA-06,Newt Gingrich,REPUBLICAN,164966,233332,70.7001,,,,,MEDSL
1998,Georgia,GA,GA-06,"Gary ""Bats"" Pelphrey",DEMOCRAT,68366,233332,29.2999,,,,,MEDSL
1998,Georgia,GA,GA-07,Bob Barr,REPUBLICAN,85982,155275,55.374,,,,,MEDSL
1998,Georgia,GA,GA-07,"James F ""Jim"" Williams",DEMOCRAT,69293,155275,44.626,,,,,MEDSL
1998,Georgia,GA,GA-08,Saxby Chambliss,REPUBLICAN,87993,141072,62.3745,,,,,MEDSL
1998,Georgia,GA,GA-08,Ronald L Cain,DEMOCRAT,53079,141072,37.6255,,,,,MEDSL
1998,Georgia,GA,GA-09,Nathan Deal,REPUBLICAN,122713,122713,100.0,,,,,MEDSL
1998,Georgia,GA,GA-10,Charlie Norwood,REPUBLICAN,88527,148531,59.6017,,,,,MEDSL
1998,Georgia,GA,GA-10,Marion Denise Spencer Freeman,DEMOCRAT,60004,148531,40.3983,,,,,MEDSL
1998,Georgia,GA,GA-11,John Linder,REPUBLICAN,120909,174419,69.321,,,,,MEDSL
1998,Georgia,GA,GA-11,Vincent Littman,DEMOCRAT,53510,174419,30.679,,,,,MEDSL
1998,Hawaii,HI,HI-01,Neil Abercrombie,DEMOCRAT,116693,189571,61.5564,,,,,MEDSL
1998,Hawaii,HI,HI-01,Gene Ward,REPUBLICAN,68905,189571,36.3479,,,,,MEDSL
1998,Hawaii,HI,HI-01,Nicholas Bedworth,NATURAL LAW,3973,189571,2.0958,,,,,MEDSL
1998,Hawaii,HI,HI-02,Patsy T Mink,DEMOCRAT,144254,207871,69.3959,,,,,MEDSL
1998,Hawaii,HI,HI-02,Carol J Douglass,REPUBLICAN,50423,207871,24.2569,,,,,MEDSL
1998,Hawaii,HI,HI-02,Noreen Leilehua,LIBERTARIAN,13194,207871,6.3472,,,,,MEDSL
1998,Iowa,IA,IA-01,James A Leach,REPUBLICAN,106419,188208,56.5433,,,,,MEDSL
1998,Iowa,IA,IA-01,Bob Rush,DEMOCRAT,79529,188208,42.2559,,,,,MEDSL
1998,Iowa,IA,IA-01,Charles Thurston,REFORM,1252,188208,0.6652,,,,,MEDSL
1998,Iowa,IA,IA-01,Jeffrey M Smith,NATURAL LAW,932,188208,0.4952,,,,,MEDSL
1998,Iowa,IA,IA-01,Blank Vote/Scattering,,76,188208,0.0404,,,,,MEDSL
1998,Iowa,IA,IA-02,Jim Nussle,REPUBLICAN,104613,189574,55.1832,,,,,MEDSL
1998,Iowa,IA,IA-02,Rob Tully,DEMOCRAT,83405,189574,43.996,,,,,MEDSL
1998,Iowa,IA,IA-02,Peter Lamoureux,NATURAL LAW,1520,189574,0.8018,,,,,MEDSL
1998,Iowa,IA,IA-02,Blank Vote/Scattering,,36,189574,0.019,,,,,MEDSL
1998,Iowa,IA,IA-03,Leonard L Boswell,DEMOCRAT,107947,189752,56.8885,,,,,MEDSL
1998,Iowa,IA,IA-03,Larry Mckibben,REPUBLICAN,78063,189752,41.1395,,,,,MEDSL
1998,Iowa,IA,IA-03,Charles P Connolly,REFORM,2180,189752,1.1489,,,,,MEDSL
1998,Iowa,IA,IA-03,Joe Seehusen,NOMINATED BY PETITION,1494,189752,0.7873,,,,,MEDSL
1998,Iowa,IA,IA-03,Blank Vote/Scattering,,68,189752,0.0358,,,,,MEDSL
1998,Iowa,IA,IA-04,Greg Ganske,REPUBLICAN,129942,199396,65.1678,,,,,MEDSL
1998,Iowa,IA,IA-04,Jon Dvorak,DEMOCRAT,67550,199396,33.8773,,,,,MEDSL
1998,Iowa,IA,IA-04,Steven Yellin,NATURAL LAW,1785,199396,0.8952,,,,,MEDSL
1998,Iowa,IA,IA-04,Blank Vote/Scattering,,119,199396,0.0597,,,,,MEDSL
1998,Iowa,IA,IA-05,Tom Latham,REPUBLICAN,132730,133771,99.2218,,,,,MEDSL
1998,Iowa,IA,IA-05,Blank Vote/Scattering,,1041,133771,0.7782,,,,,MEDSL
1998,Idaho,ID,ID-01,Helen Chenoweth,REPUBLICAN,113231,204884,55.2659,,,,,MEDSL
1998,Idaho,ID,ID-01,Dan Williams,DEMOCRAT,91653,204884,44.7341,,,,,MEDSL
1998,Idaho,ID,ID-02,Mike Simpson,REPUBLICAN,91337,173945,52.5091,,,,,MEDSL
1998,Idaho,ID,ID-02,Richard H Stallings,DEMOCRAT,77736,173945,44.69,,,,,MEDSL
1998,Idaho,ID,ID-02,Jonathan Bradford Ratner,NATURAL LAW,4854,173945,2.7905,,,,,MEDSL
1998,Illinois,IL,IL-01,Bobby L Rush,DEMOCRAT,151890,174365,87.1104,,,,,MEDSL
1998,Illinois,IL,IL-01,Marlene White Ahimaz,REPUBLICAN,18429,174365,10.5692,,,,,MEDSL
1998,Illinois,IL,IL-01,Marjorie Kohls,LIBERTARIAN,4046,174365,2.3204,,,,,MEDSL
1998,Illinois,IL,IL-02,Jesse L Jackson Jr,DEMOCRAT,148985,166668,89.3903,,,,,MEDSL
1998,Illinois,IL,IL-02,Robert Gordon Iii,REPUBLICAN,16075,166668,9.6449,,,,,MEDSL
1998,Illinois,IL,IL-02,Matthew Joseph Beauchamp,LIBERTARIAN,1608,166668,0.9648,,,,,MEDSL
1998,Illinois,IL,IL-03,William O Lipinksi,DEMOCRAT,115887,159899,72.4751,,,,,MEDSL
1998,Illinois,IL,IL-03,Robert Marshall,REPUBLICAN,44012,159899,27.5249,,,,,MEDSL
1998,Illinois,IL,IL-04,Luis V Gutierrez,DEMOCRAT,54244,66356,81.7469,,,,,MEDSL
1998,Illinois,IL,IL-04,John Birch,REPUBLICAN,10529,66356,15.8674,,,,,MEDSL
1998,Illinois,IL,IL-04,William Passmore,LIBERTARIAN,1583,66356,2.3856,,,,,MEDSL
1998,Illinois,IL,IL-05,Rod R Blagojevich,DEMOCRAT,95738,129425,73.9718,,,,,MEDSL
1998,Illinois,IL,IL-05,Alan Spitz,REPUBLICAN,33687,129425,26.0282,,,,,MEDSL
1998,Illinois,IL,IL-06,Henry J Hyde,REPUBLICAN,111603,165708,67.3492,,,,,MEDSL
1998,Illinois,IL,IL-06,Thomas A Cramer,DEMOCRAT,49906,165708,30.1168,,,,,MEDSL
